Название,"Цена, руб.",Год выпуска,"Пробег, км.",Тип кузова,Цвет,"Объем двигателя, л.","Мощность двигателя, л/с",Тип двигателя,"Налог, руб.",Тип коробки передач,Привод,Положение руля,Состояние,Число владельцев,ПТС,"Время владения, г.",Таможня,URL адрес 
Kia Rio III,680000,2015,42700,седан,чёрный,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,1,Оригинал,6.4,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1065975064-a5cfec/
Kia Rio 4-speed III,410000,2012,222000,седан,белый,1.6,123,"Бензин, газобаллонное оборудование",4182,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104748959-2c343f58/
Kia Rio 5-speed III,660000,2014,77000,седан,коричневый,1.6,123,Бензин,2460,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104751777-12d5538a/
Kia Rio IV,830000,2017,83700,седан,серый,1.6,123,Бензин,2460,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1102998049-377de6ae/
Kia Rio IV,880000,2018,123000,седан,белый,1.6,123,Бензин,2460,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104577154-d7934399/
Kia Rio IV,820000,2019,55000,седан,белый,1.4,100,Бензин,1000,механическая,передний,Левый,Не требует ремонта,2,Оригинал,11.9,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1102720690-08809e07/
Kia Rio IV,900000,2017,37000,седан,белый,1.4,100,Бензин,1000,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1084869286-4262fc8e/
Kia Rio X-Line IV,1220000,2019,38758,хэтчбек 5 дв.,серебристый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104786480-d1afd80e/
Kia Rio IV,870000,2018,93049,седан,серый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104784326-a5290115/
Kia Rio III Рестайлинг,700000,2016,105000,седан,чёрный,1.6,123,Бензин,2460,механическая,передний,Левый,Не требует ремонта,1,Оригинал,5.1,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104208011-eed4ff69/
Kia Rio IV,690000,2017,100138,седан,белый,1.4,100,Бензин,1000,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103828173-84e7ee0c/
Kia Rio IV,779000,2017,150000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1102471916-8b3f69af/
Kia Rio X-Line IV,900000,2018,61000,хэтчбек 5 дв.,белый,1.4,100,Бензин,1000,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,11.9,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103980083-6622f8ef/
Kia Rio III,560000,2011,46000,седан,серебристый,1.4,107,Бензин,3638,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,3.8,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103459308-d88fb5a4/
Kia Rio III Рестайлинг,768000,2017,103000,седан,красный,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103088494-4462bcb6/
Kia Rio III Рестайлинг,650000,2017,54000,седан,серебристый,1.6,123,Бензин,3592,механическая,передний,Левый,Не требует ремонта,1,Оригинал,4.4,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104830168-a1b6363e/
Kia Rio IV,970000,2019,51000,седан,серый,1.6,123,Бензин,3592,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,1.8,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103284075-893241d5/
Kia Rio IV,660000,2018,209000,седан,белый,1.4,100,Бензин,1000,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104240124-84a8add5/
Kia Rio III Рестайлинг,670000,2015,36000,седан,белый,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,1,Оригинал,4.9,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1054165610-e6d2d7/
Kia Rio 4-speed III,591000,2012,80239,хэтчбек 5 дв.,бежевый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Дубликат,1.1,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103914491-5711b720/
Kia Rio 6-speed III,580000,2015,233124,хэтчбек 5 дв.,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1102393234-4a3a3447/
Kia Rio IV,970000,2018,100000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,2.7,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103896602-3f846a1c/
Kia Rio X-Line IV,1300000,2019,424,хэтчбек 5 дв.,серебристый,1.6,123,Бензин,2460,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,1.8,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1093911290-a4a2d910/
Kia Rio III Рестайлинг,770000,2017,123000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104215389-d0f8b193/
Kia Rio II Рестайлинг,330000,2009,169000,седан,серебристый,1.4,97,Бензин,1116,механическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104152279-3fd0e275/
Kia Rio III Рестайлинг,920000,2017,34000,хэтчбек 5 дв.,красный,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,4.2,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1099625622-c3d6ea83/
Kia Rio III Рестайлинг,840000,2015,51000,седан,серый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104822683-54bb1af6/
Kia Rio IV,899000,2017,40000,седан,оранжевый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,3.3,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104768899-86601520/
Kia Rio III Рестайлинг,637000,2016,106000,седан,серебристый,1.6,123,Бензин,3592,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,2.2,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1103334367-efc8de7e/
Kia Rio III Рестайлинг,850000,2017,46000,седан,белый,1.6,123,Бензин,2460,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,4.6,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1094228638-78715e63/
Kia Rio IV,870000,2018,70000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,2.8,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104193025-9713c1d9/
Kia Rio III Рестайлинг,810000,2016,73900,седан,серый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104778392-90e1e2f3/
Kia Rio 5-speed III,420000,2013,167072,седан,красный,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,2,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104158592-d0ef26a2/
Kia Rio IV,920000,2018,39500,седан,чёрный,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104816134-6b2f8738/
Kia Rio X-Line IV,850000,2018,170000,хэтчбек 5 дв.,красный,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,3.2,Растаможен,https://auto.ru/cars/used/sale/kia/rio/1104609664-ebf4d3f9/
