Название,"Цена, руб.",Год выпуска,"Пробег, км.",Тип кузова,Цвет,"Объем двигателя, л.","Мощность двигателя, л/с",Тип двигателя,"Налог, руб.",Тип коробки передач,Привод,Положение руля,Состояние,Число владельцев,ПТС,"Время владения, г.",Таможня,URL адрес 
Hyundai Solaris II,720000,2018,185000,седан,серебристый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,1,Оригинал,2.4,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104619289-11d4f659/
Hyundai Solaris I Рестайлинг,450000,2014,197000,хэтчбек 5 дв.,белый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,2,Оригинал,3.4,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103964151-2c8b5082/
Hyundai Solaris II,640000,2017,145000,седан,коричневый,1.4,100,Бензин,1200,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104846272-7bfab90f/
Hyundai Solaris I Рестайлинг,370000,2015,400000,седан,белый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104751246-2882f85d/
Hyundai Solaris I Рестайлинг,570000,2016,71000,седан,белый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,1,Оригинал,4.4,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1102787571-1b56d9dc/
Hyundai Solaris I,385000,2013,216400,хэтчбек 5 дв.,белый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,2,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104840292-745836cc/
Hyundai Solaris I Рестайлинг,575000,2016,124000,седан,белый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104125796-af0cab39/
Hyundai Solaris I,420000,2011,75000,седан,белый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103974285-c3a56358/
Hyundai Solaris I,510000,2011,110000,седан,серый,1.4,107,Бензин,2675,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1098207104-2a9182c1/
Hyundai Solaris II,855000,2017,43800,седан,чёрный,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104722763-30c90643/
Hyundai Solaris I Рестайлинг,550000,2014,145000,седан,белый,1.4,107,Бензин,2675,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104806256-30585903/
Hyundai Solaris I,420000,2011,170000,седан,белый,1.4,107,Бензин,2675,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,9.8,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103816085-e23766e8/
Hyundai Solaris II,650000,2018,150000,седан,серый,1.4,100,Бензин,1200,механическая,передний,Левый,Не требует ремонта,1,Оригинал,3.2,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104633232-d648bcdd/
Hyundai Solaris II,620000,2017,226891,седан,белый,1.4,100,Бензин,1200,механическая,передний,Левый,Не требует ремонта,2,Дубликат,2.6,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104774101-4f866f9d/
Hyundai Solaris I,820000,2013,73116,седан,серый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,8.4,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103277173-fa6edb1f/
Hyundai Solaris I,490000,2012,126500,седан,чёрный,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,2,Оригинал,3.2,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1101584124-37d1c8d3/
Hyundai Solaris I,520000,2012,200000,седан,чёрный,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103879941-ceea270f/
Hyundai Solaris I,850000,2013,116000,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104839360-85476950/
Hyundai Solaris I Рестайлинг,500000,2016,284000,седан,белый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103879413-527d8806/
Hyundai Solaris II,655000,2018,150000,седан,белый,1.4,100,Бензин,1200,механическая,передний,Левый,Не требует ремонта,1,Оригинал,2.2,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104808252-a52b0c1b/
Hyundai Solaris I,850000,2013,90000,седан,белый,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,7.8,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104002421-3f0ecbb1/
Hyundai Solaris I,549000,2014,167199,седан,чёрный,1.4,107,Бензин,2675,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,7.3,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104027705-34245509/
Hyundai Solaris I,270000,2012,450000,седан,жёлтый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,2,Дубликат,2.5,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103778629-430e4c28/
Hyundai Solaris I,750000,2013,33921,хэтчбек 5 дв.,белый,1.4,107,Бензин,2675,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104832730-a858e671/
Hyundai Solaris I Рестайлинг,420000,2015,411840,седан,серебристый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,1.4,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104860266-5c0f5b10/
Hyundai Solaris I Рестайлинг,520000,2015,144500,хэтчбек 5 дв.,белый,1.4,107,Бензин,2675,механическая,передний,Левый,Не требует ремонта,2,Оригинал,8.7,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103902229-0492a38f/
Hyundai Solaris I,680000,2014,100001,хэтчбек 5 дв.,чёрный,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104786393-d26ff0d9/
Hyundai Solaris I Рестайлинг,430000,2014,228000,седан,белый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103996390-69823825/
Hyundai Solaris I,500000,2012,200554,седан,белый,1.4,107,Бензин,2675,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,4.4,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104063991-5c5601d1/
Hyundai Solaris I Рестайлинг,640000,2014,113359,седан,белый,1.4,107,Бензин,2675,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,7.1,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104777305-9cd19265/
Hyundai Solaris I,620000,2013,107000,седан,чёрный,1.6,123,Бензин,3075,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104744431-ddb5b492/
Hyundai Solaris I,540000,2011,110012,седан,голубой,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,1,Оригинал,10.2,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103218829-85ae9f9a/
Hyundai Solaris I,700000,2011,115000,седан,синий,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,1,Оригинал,9.8,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1099411720-9d3ffd7d/
Hyundai Solaris I,560000,2011,140000,хэтчбек 5 дв.,фиолетовый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104623509-49dc7e77/
Hyundai Solaris I,455000,2014,210000,хэтчбек 5 дв.,белый,1.6,123,Бензин,3075,механическая,передний,Левый,Не требует ремонта,2,Оригинал,7.5,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103597535-9d09101c/
